"Node...1.","Node...2.","Wt"
"Late_blastoCyst_1_Cell_9","Late_blastoCyst_2_Cell_8",2
"Late_blastoCyst_1_Cell_9","Late_blastoCyst_3_Cell_5",1
"Late_blastoCyst_1_Cell_9","Morulae_2_Cell_2",1
"Late_blastoCyst_1_Cell_9","4_Cell_embryo_1_Cell_3",1
"Late_blastoCyst_1_Cell_9","Late_blastoCyst_3_Cell_6",1
"Late_blastoCyst_1_Cell_9","Late_blastoCyst_1_Cell_3",1
"Late_blastoCyst_1_Cell_10","Late_blastoCyst_1_Cell_11",5
"Late_blastoCyst_1_Cell_10","Late_blastoCyst_1_Cell_12",5
"Late_blastoCyst_1_Cell_10","Late_blastoCyst_2_Cell_1",3
"Late_blastoCyst_1_Cell_10","Late_blastoCyst_2_Cell_3",5
"Late_blastoCyst_1_Cell_10","Late_blastoCyst_2_Cell_4",4
"Late_blastoCyst_1_Cell_10","Late_blastoCyst_2_Cell_5",3
"Late_blastoCyst_1_Cell_10","Late_blastoCyst_2_Cell_6",4
"Late_blastoCyst_1_Cell_10","Late_blastoCyst_2_Cell_7",3
"Late_blastoCyst_1_Cell_10","Late_blastoCyst_2_Cell_9",3
"Late_blastoCyst_1_Cell_10","Late_blastoCyst_2_Cell_10",3
"Late_blastoCyst_1_Cell_10","Late_blastoCyst_3_Cell_1",2
"Late_blastoCyst_1_Cell_10","Late_blastoCyst_3_Cell_2",2
"Late_blastoCyst_1_Cell_10","Late_blastoCyst_3_Cell_3",3
"Late_blastoCyst_1_Cell_10","Late_blastoCyst_3_Cell_4",2
"Late_blastoCyst_1_Cell_10","Late_blastoCyst_3_Cell_7",2
"Late_blastoCyst_1_Cell_10","Late_blastoCyst_3_Cell_8",3
"Late_blastoCyst_1_Cell_10","8_Cell_embryo_2_Cell_1",1
"Late_blastoCyst_1_Cell_10","8_Cell_embryo_2_Cell_5",1
"Late_blastoCyst_1_Cell_10","8_Cell_embryo_2_Cell_6",1
"Late_blastoCyst_1_Cell_10","8_Cell_embryo_2_Cell_7",1
"Late_blastoCyst_1_Cell_10","8_Cell_embryo_2_Cell_8",2
"Late_blastoCyst_1_Cell_10","8_Cell_embryo_3_Cell_1",1
"Late_blastoCyst_1_Cell_10","8_Cell_embryo_3_Cell_5",1
"Late_blastoCyst_1_Cell_10","8_Cell_embryo_3_Cell_6",1
"Late_blastoCyst_1_Cell_10","Morulae_1_Cell_2",1
"Late_blastoCyst_1_Cell_10","Late_blastoCyst_2_Cell_2",3
"Late_blastoCyst_1_Cell_10","Late_blastoCyst_1_Cell_1",3
"Late_blastoCyst_1_Cell_10","Late_blastoCyst_1_Cell_5",4
"Late_blastoCyst_1_Cell_10","Late_blastoCyst_1_Cell_6",3
"Late_blastoCyst_1_Cell_10","Late_blastoCyst_1_Cell_7",4
"Late_blastoCyst_1_Cell_10","Late_blastoCyst_2_Cell_8",2
"Late_blastoCyst_1_Cell_10","Late_blastoCyst_3_Cell_5",1
"Late_blastoCyst_1_Cell_10","4_Cell_embryo_1_Cell_3",1
"Late_blastoCyst_1_Cell_11","Late_blastoCyst_1_Cell_12",8
"Late_blastoCyst_1_Cell_11","Late_blastoCyst_2_Cell_1",6
"Late_blastoCyst_1_Cell_11","Late_blastoCyst_2_Cell_3",7
"Late_blastoCyst_1_Cell_11","Late_blastoCyst_2_Cell_4",7
"Late_blastoCyst_1_Cell_11","Late_blastoCyst_2_Cell_5",5
"Late_blastoCyst_1_Cell_11","Late_blastoCyst_2_Cell_6",7
"Late_blastoCyst_1_Cell_11","Late_blastoCyst_2_Cell_7",4
"Late_blastoCyst_1_Cell_11","Late_blastoCyst_2_Cell_9",5
"Late_blastoCyst_1_Cell_11","Late_blastoCyst_2_Cell_10",4
"Late_blastoCyst_1_Cell_11","Late_blastoCyst_3_Cell_1",4
"Late_blastoCyst_1_Cell_11","Late_blastoCyst_3_Cell_2",3
"Late_blastoCyst_1_Cell_11","Late_blastoCyst_3_Cell_3",5
"Late_blastoCyst_1_Cell_11","Late_blastoCyst_3_Cell_4",4
"Late_blastoCyst_1_Cell_11","Late_blastoCyst_3_Cell_7",3
"Late_blastoCyst_1_Cell_11","Late_blastoCyst_3_Cell_8",5
"Late_blastoCyst_1_Cell_11","8_Cell_embryo_2_Cell_1",2
"Late_blastoCyst_1_Cell_11","8_Cell_embryo_2_Cell_5",1
"Late_blastoCyst_1_Cell_11","8_Cell_embryo_2_Cell_6",1
"Late_blastoCyst_1_Cell_11","8_Cell_embryo_2_Cell_7",1
"Late_blastoCyst_1_Cell_11","8_Cell_embryo_2_Cell_8",2
"Late_blastoCyst_1_Cell_11","8_Cell_embryo_3_Cell_1",1
"Late_blastoCyst_1_Cell_11","8_Cell_embryo_3_Cell_5",1
"Late_blastoCyst_1_Cell_11","8_Cell_embryo_3_Cell_6",1
"Late_blastoCyst_1_Cell_11","Morulae_1_Cell_2",1
"Late_blastoCyst_1_Cell_11","Morulae_2_Cell_8",1
"Late_blastoCyst_1_Cell_11","Late_blastoCyst_2_Cell_2",6
"Late_blastoCyst_1_Cell_11","Late_blastoCyst_1_Cell_1",5
"Late_blastoCyst_1_Cell_11","Late_blastoCyst_1_Cell_5",6
"Late_blastoCyst_1_Cell_11","Late_blastoCyst_1_Cell_6",5
"Late_blastoCyst_1_Cell_11","Late_blastoCyst_1_Cell_7",6
"Late_blastoCyst_1_Cell_11","Late_blastoCyst_2_Cell_8",4
"Late_blastoCyst_1_Cell_11","Late_blastoCyst_3_Cell_5",3
"Late_blastoCyst_1_Cell_11","Morulae_2_Cell_2",1
"Late_blastoCyst_1_Cell_11","4_Cell_embryo_1_Cell_3",1
"Late_blastoCyst_1_Cell_11","Late_blastoCyst_3_Cell_6",1
"Late_blastoCyst_1_Cell_11","Late_blastoCyst_1_Cell_3",1
"Late_blastoCyst_1_Cell_12","Late_blastoCyst_2_Cell_1",6
"Late_blastoCyst_1_Cell_12","Late_blastoCyst_2_Cell_3",7
"Late_blastoCyst_1_Cell_12","Late_blastoCyst_2_Cell_4",7
"Late_blastoCyst_1_Cell_12","Late_blastoCyst_2_Cell_5",5
"Late_blastoCyst_1_Cell_12","Late_blastoCyst_2_Cell_6",7
"Late_blastoCyst_1_Cell_12","Late_blastoCyst_2_Cell_7",4
"Late_blastoCyst_1_Cell_12","Late_blastoCyst_2_Cell_9",5
"Late_blastoCyst_1_Cell_12","Late_blastoCyst_2_Cell_10",4
"Late_blastoCyst_1_Cell_12","Late_blastoCyst_3_Cell_1",4
"Late_blastoCyst_1_Cell_12","Late_blastoCyst_3_Cell_2",3
"Late_blastoCyst_1_Cell_12","Late_blastoCyst_3_Cell_3",5
"Late_blastoCyst_1_Cell_12","Late_blastoCyst_3_Cell_4",4
"Late_blastoCyst_1_Cell_12","Late_blastoCyst_3_Cell_7",3
"Late_blastoCyst_1_Cell_12","Late_blastoCyst_3_Cell_8",5
"Late_blastoCyst_1_Cell_12","8_Cell_embryo_2_Cell_1",2
"Late_blastoCyst_1_Cell_12","8_Cell_embryo_2_Cell_5",1
"Late_blastoCyst_1_Cell_12","8_Cell_embryo_2_Cell_6",1
"Late_blastoCyst_1_Cell_12","8_Cell_embryo_2_Cell_7",1
"Late_blastoCyst_1_Cell_12","8_Cell_embryo_2_Cell_8",2
"Late_blastoCyst_1_Cell_12","8_Cell_embryo_3_Cell_1",1
"Late_blastoCyst_1_Cell_12","8_Cell_embryo_3_Cell_5",1
"Late_blastoCyst_1_Cell_12","8_Cell_embryo_3_Cell_6",1
"Late_blastoCyst_1_Cell_12","Morulae_1_Cell_2",1
"Late_blastoCyst_1_Cell_12","Morulae_2_Cell_8",1
"Late_blastoCyst_1_Cell_12","Late_blastoCyst_2_Cell_2",6
"Late_blastoCyst_1_Cell_12","Late_blastoCyst_1_Cell_1",5
"Late_blastoCyst_1_Cell_12","Late_blastoCyst_1_Cell_5",6
"Late_blastoCyst_1_Cell_12","Late_blastoCyst_1_Cell_6",5
"Late_blastoCyst_1_Cell_12","Late_blastoCyst_1_Cell_7",6
"Late_blastoCyst_1_Cell_12","Late_blastoCyst_2_Cell_8",4
"Late_blastoCyst_1_Cell_12","Late_blastoCyst_3_Cell_5",3
"Late_blastoCyst_1_Cell_12","Morulae_2_Cell_2",1
"Late_blastoCyst_1_Cell_12","4_Cell_embryo_1_Cell_3",1
"Late_blastoCyst_1_Cell_12","Late_blastoCyst_3_Cell_6",1
"Late_blastoCyst_1_Cell_12","Late_blastoCyst_1_Cell_3",1
"Late_blastoCyst_2_Cell_1","Late_blastoCyst_2_Cell_3",5
"Late_blastoCyst_2_Cell_1","Late_blastoCyst_2_Cell_4",5
"Late_blastoCyst_2_Cell_1","Late_blastoCyst_2_Cell_5",3
"Late_blastoCyst_2_Cell_1","Late_blastoCyst_2_Cell_6",5
"Late_blastoCyst_2_Cell_1","Late_blastoCyst_2_Cell_7",3
"Late_blastoCyst_2_Cell_1","Late_blastoCyst_2_Cell_9",4
"Late_blastoCyst_2_Cell_1","Late_blastoCyst_2_Cell_10",3
"Late_blastoCyst_2_Cell_1","Late_blastoCyst_3_Cell_1",3
"Late_blastoCyst_2_Cell_1","Late_blastoCyst_3_Cell_2",2
"Late_blastoCyst_2_Cell_1","Late_blastoCyst_3_Cell_3",4
"Late_blastoCyst_2_Cell_1","Late_blastoCyst_3_Cell_4",4
"Late_blastoCyst_2_Cell_1","Late_blastoCyst_3_Cell_7",2
"Late_blastoCyst_2_Cell_1","Late_blastoCyst_3_Cell_8",4
"Late_blastoCyst_2_Cell_1","8_Cell_embryo_2_Cell_1",2
"Late_blastoCyst_2_Cell_1","8_Cell_embryo_2_Cell_5",1
"Late_blastoCyst_2_Cell_1","8_Cell_embryo_2_Cell_6",1
"Late_blastoCyst_2_Cell_1","8_Cell_embryo_2_Cell_7",1
"Late_blastoCyst_2_Cell_1","8_Cell_embryo_2_Cell_8",1
"Late_blastoCyst_2_Cell_1","8_Cell_embryo_3_Cell_1",1
"Late_blastoCyst_2_Cell_1","8_Cell_embryo_3_Cell_5",1
"Late_blastoCyst_2_Cell_1","8_Cell_embryo_3_Cell_6",1
"Late_blastoCyst_2_Cell_1","Morulae_1_Cell_2",1
"Late_blastoCyst_2_Cell_1","Morulae_2_Cell_8",1
"Late_blastoCyst_2_Cell_1","Late_blastoCyst_2_Cell_2",5
"Late_blastoCyst_2_Cell_1","Late_blastoCyst_1_Cell_1",4
"Late_blastoCyst_2_Cell_1","Late_blastoCyst_1_Cell_5",4
"Late_blastoCyst_2_Cell_1","Late_blastoCyst_1_Cell_6",4
"Late_blastoCyst_2_Cell_1","Late_blastoCyst_1_Cell_7",4
"Late_blastoCyst_2_Cell_1","Late_blastoCyst_2_Cell_8",3
"Late_blastoCyst_2_Cell_1","Late_blastoCyst_3_Cell_5",3
"Late_blastoCyst_2_Cell_1","Morulae_2_Cell_2",1
"Late_blastoCyst_2_Cell_1","Late_blastoCyst_3_Cell_6",1
"Late_blastoCyst_2_Cell_1","Late_blastoCyst_1_Cell_3",1
"Late_blastoCyst_2_Cell_3","Late_blastoCyst_2_Cell_4",6
"Late_blastoCyst_2_Cell_3","Late_blastoCyst_2_Cell_5",4
"Late_blastoCyst_2_Cell_3","Late_blastoCyst_2_Cell_6",6
"Late_blastoCyst_2_Cell_3","Late_blastoCyst_2_Cell_7",4
"Late_blastoCyst_2_Cell_3","Late_blastoCyst_2_Cell_9",4
"Late_blastoCyst_2_Cell_3","Late_blastoCyst_2_Cell_10",4
"Late_blastoCyst_2_Cell_3","Late_blastoCyst_3_Cell_1",3
"Late_blastoCyst_2_Cell_3","Late_blastoCyst_3_Cell_2",2
"Late_blastoCyst_2_Cell_3","Late_blastoCyst_3_Cell_3",4
"Late_blastoCyst_2_Cell_3","Late_blastoCyst_3_Cell_4",3
"Late_blastoCyst_2_Cell_3","Late_blastoCyst_3_Cell_7",3
"Late_blastoCyst_2_Cell_3","Late_blastoCyst_3_Cell_8",4
"Late_blastoCyst_2_Cell_3","8_Cell_embryo_2_Cell_1",2
"Late_blastoCyst_2_Cell_3","8_Cell_embryo_2_Cell_5",1
"Late_blastoCyst_2_Cell_3","8_Cell_embryo_2_Cell_6",1
"Late_blastoCyst_2_Cell_3","8_Cell_embryo_2_Cell_7",1
"Late_blastoCyst_2_Cell_3","8_Cell_embryo_2_Cell_8",2
"Late_blastoCyst_2_Cell_3","8_Cell_embryo_3_Cell_1",1
"Late_blastoCyst_2_Cell_3","8_Cell_embryo_3_Cell_5",2
"Late_blastoCyst_2_Cell_3","8_Cell_embryo_3_Cell_6",1
"Late_blastoCyst_2_Cell_3","Morulae_1_Cell_2",2
"Late_blastoCyst_2_Cell_3","Morulae_1_Cell_4",1
"Late_blastoCyst_2_Cell_3","Morulae_1_Cell_5",1
"Late_blastoCyst_2_Cell_3","Morulae_2_Cell_6",1
"Late_blastoCyst_2_Cell_3","Morulae_2_Cell_7",1
"Late_blastoCyst_2_Cell_3","Morulae_2_Cell_8",1
"Late_blastoCyst_2_Cell_3","Late_blastoCyst_2_Cell_2",6
"Late_blastoCyst_2_Cell_3","Late_blastoCyst_1_Cell_1",4
"Late_blastoCyst_2_Cell_3","Late_blastoCyst_1_Cell_5",5
"Late_blastoCyst_2_Cell_3","Late_blastoCyst_1_Cell_6",4
"Late_blastoCyst_2_Cell_3","Late_blastoCyst_1_Cell_7",5
"Late_blastoCyst_2_Cell_3","Late_blastoCyst_2_Cell_8",3
"Late_blastoCyst_2_Cell_3","Late_blastoCyst_3_Cell_5",2
"Late_blastoCyst_2_Cell_3","Morulae_2_Cell_5",1
"Late_blastoCyst_2_Cell_3","4_Cell_embryo_1_Cell_3",2
"Late_blastoCyst_2_Cell_3","Late_blastoCyst_1_Cell_3",1
"Late_blastoCyst_2_Cell_4","Late_blastoCyst_2_Cell_5",6
"Late_blastoCyst_2_Cell_4","Late_blastoCyst_2_Cell_6",8
"Late_blastoCyst_2_Cell_4","Late_blastoCyst_2_Cell_7",5
"Late_blastoCyst_2_Cell_4","Late_blastoCyst_2_Cell_9",6
"Late_blastoCyst_2_Cell_4","Late_blastoCyst_2_Cell_10",5
"Late_blastoCyst_2_Cell_4","Late_blastoCyst_3_Cell_1",4
"Late_blastoCyst_2_Cell_4","Late_blastoCyst_3_Cell_2",4
"Late_blastoCyst_2_Cell_4","Late_blastoCyst_3_Cell_3",6
"Late_blastoCyst_2_Cell_4","Late_blastoCyst_3_Cell_4",5
"Late_blastoCyst_2_Cell_4","Late_blastoCyst_3_Cell_7",3
"Late_blastoCyst_2_Cell_4","Late_blastoCyst_3_Cell_8",6
"Late_blastoCyst_2_Cell_4","8_Cell_embryo_2_Cell_1",2
"Late_blastoCyst_2_Cell_4","8_Cell_embryo_2_Cell_5",1
"Late_blastoCyst_2_Cell_4","8_Cell_embryo_2_Cell_6",1
"Late_blastoCyst_2_Cell_4","8_Cell_embryo_2_Cell_7",1
"Late_blastoCyst_2_Cell_4","8_Cell_embryo_2_Cell_8",2
"Late_blastoCyst_2_Cell_4","8_Cell_embryo_3_Cell_1",1
"Late_blastoCyst_2_Cell_4","8_Cell_embryo_3_Cell_5",1
"Late_blastoCyst_2_Cell_4","8_Cell_embryo_3_Cell_6",1
"Late_blastoCyst_2_Cell_4","Morulae_1_Cell_2",1
"Late_blastoCyst_2_Cell_4","Morulae_2_Cell_8",1
"Late_blastoCyst_2_Cell_4","Late_blastoCyst_2_Cell_2",5
"Late_blastoCyst_2_Cell_4","Late_blastoCyst_1_Cell_1",4
"Late_blastoCyst_2_Cell_4","Late_blastoCyst_1_Cell_5",5
"Late_blastoCyst_2_Cell_4","Late_blastoCyst_1_Cell_6",4
"Late_blastoCyst_2_Cell_4","Late_blastoCyst_1_Cell_7",5
"Late_blastoCyst_2_Cell_4","Late_blastoCyst_2_Cell_8",5
"Late_blastoCyst_2_Cell_4","Late_blastoCyst_3_Cell_5",4
"Late_blastoCyst_2_Cell_4","Morulae_2_Cell_2",1
"Late_blastoCyst_2_Cell_4","4_Cell_embryo_1_Cell_3",1
"Late_blastoCyst_2_Cell_4","Late_blastoCyst_3_Cell_6",2
"Late_blastoCyst_2_Cell_4","Late_blastoCyst_1_Cell_3",1
"Late_blastoCyst_2_Cell_5","Late_blastoCyst_2_Cell_6",6
"Late_blastoCyst_2_Cell_5","Late_blastoCyst_2_Cell_7",4
"Late_blastoCyst_2_Cell_5","Late_blastoCyst_2_Cell_9",5
"Late_blastoCyst_2_Cell_5","Late_blastoCyst_2_Cell_10",4
"Late_blastoCyst_2_Cell_5","Late_blastoCyst_3_Cell_1",4
"Late_blastoCyst_2_Cell_5","Late_blastoCyst_3_Cell_2",4
"Late_blastoCyst_2_Cell_5","Late_blastoCyst_3_Cell_3",5
"Late_blastoCyst_2_Cell_5","Late_blastoCyst_3_Cell_4",4
"Late_blastoCyst_2_Cell_5","Late_blastoCyst_3_Cell_7",3
"Late_blastoCyst_2_Cell_5","Late_blastoCyst_3_Cell_8",5
"Late_blastoCyst_2_Cell_5","8_Cell_embryo_2_Cell_1",1
"Late_blastoCyst_2_Cell_5","8_Cell_embryo_2_Cell_5",1
"Late_blastoCyst_2_Cell_5","8_Cell_embryo_2_Cell_6",1
"Late_blastoCyst_2_Cell_5","8_Cell_embryo_2_Cell_7",1
"Late_blastoCyst_2_Cell_5","8_Cell_embryo_2_Cell_8",2
"Late_blastoCyst_2_Cell_5","8_Cell_embryo_3_Cell_1",1
"Late_blastoCyst_2_Cell_5","8_Cell_embryo_3_Cell_5",1
"Late_blastoCyst_2_Cell_5","8_Cell_embryo_3_Cell_6",1
"Late_blastoCyst_2_Cell_5","Morulae_1_Cell_2",1
"Late_blastoCyst_2_Cell_5","Morulae_2_Cell_8",1
"Late_blastoCyst_2_Cell_5","Late_blastoCyst_2_Cell_2",3
"Late_blastoCyst_2_Cell_5","Late_blastoCyst_1_Cell_1",2
"Late_blastoCyst_2_Cell_5","Late_blastoCyst_1_Cell_5",3
"Late_blastoCyst_2_Cell_5","Late_blastoCyst_1_Cell_6",2
"Late_blastoCyst_2_Cell_5","Late_blastoCyst_1_Cell_7",3
"Late_blastoCyst_2_Cell_5","Late_blastoCyst_2_Cell_8",4
"Late_blastoCyst_2_Cell_5","Late_blastoCyst_3_Cell_5",3
"Late_blastoCyst_2_Cell_5","Morulae_2_Cell_2",1
"Late_blastoCyst_2_Cell_5","4_Cell_embryo_1_Cell_3",1
"Late_blastoCyst_2_Cell_5","Late_blastoCyst_3_Cell_6",2
"Late_blastoCyst_2_Cell_6","Late_blastoCyst_2_Cell_7",5
"Late_blastoCyst_2_Cell_6","Late_blastoCyst_2_Cell_9",6
"Late_blastoCyst_2_Cell_6","Late_blastoCyst_2_Cell_10",5
"Late_blastoCyst_2_Cell_6","Late_blastoCyst_3_Cell_1",4
"Late_blastoCyst_2_Cell_6","Late_blastoCyst_3_Cell_2",4
"Late_blastoCyst_2_Cell_6","Late_blastoCyst_3_Cell_3",6
"Late_blastoCyst_2_Cell_6","Late_blastoCyst_3_Cell_4",5
"Late_blastoCyst_2_Cell_6","Late_blastoCyst_3_Cell_7",3
"Late_blastoCyst_2_Cell_6","Late_blastoCyst_3_Cell_8",6
"Late_blastoCyst_2_Cell_6","8_Cell_embryo_2_Cell_1",2
"Late_blastoCyst_2_Cell_6","8_Cell_embryo_2_Cell_5",1
"Late_blastoCyst_2_Cell_6","8_Cell_embryo_2_Cell_6",1
"Late_blastoCyst_2_Cell_6","8_Cell_embryo_2_Cell_7",1
"Late_blastoCyst_2_Cell_6","8_Cell_embryo_2_Cell_8",2
"Late_blastoCyst_2_Cell_6","8_Cell_embryo_3_Cell_1",1
"Late_blastoCyst_2_Cell_6","8_Cell_embryo_3_Cell_5",1
"Late_blastoCyst_2_Cell_6","8_Cell_embryo_3_Cell_6",1
"Late_blastoCyst_2_Cell_6","Morulae_1_Cell_2",1
"Late_blastoCyst_2_Cell_6","Morulae_2_Cell_8",1
"Late_blastoCyst_2_Cell_6","Late_blastoCyst_2_Cell_2",5
"Late_blastoCyst_2_Cell_6","Late_blastoCyst_1_Cell_1",4
"Late_blastoCyst_2_Cell_6","Late_blastoCyst_1_Cell_5",5
"Late_blastoCyst_2_Cell_6","Late_blastoCyst_1_Cell_6",4
"Late_blastoCyst_2_Cell_6","Late_blastoCyst_1_Cell_7",5
"Late_blastoCyst_2_Cell_6","Late_blastoCyst_2_Cell_8",5
"Late_blastoCyst_2_Cell_6","Late_blastoCyst_3_Cell_5",4
"Late_blastoCyst_2_Cell_6","Morulae_2_Cell_2",1
"Late_blastoCyst_2_Cell_6","4_Cell_embryo_1_Cell_3",1
"Late_blastoCyst_2_Cell_6","Late_blastoCyst_3_Cell_6",2
"Late_blastoCyst_2_Cell_6","Late_blastoCyst_1_Cell_3",1
"Late_blastoCyst_2_Cell_7","Late_blastoCyst_2_Cell_9",7
"Late_blastoCyst_2_Cell_7","Late_blastoCyst_2_Cell_10",7
"Late_blastoCyst_2_Cell_7","Late_blastoCyst_3_Cell_1",4
"Late_blastoCyst_2_Cell_7","Late_blastoCyst_3_Cell_2",5
"Late_blastoCyst_2_Cell_7","Late_blastoCyst_3_Cell_3",7
"Late_blastoCyst_2_Cell_7","Late_blastoCyst_3_Cell_4",5
"Late_blastoCyst_2_Cell_7","Late_blastoCyst_3_Cell_7",5
"Late_blastoCyst_2_Cell_7","Late_blastoCyst_3_Cell_8",7
"Late_blastoCyst_2_Cell_7","8_Cell_embryo_2_Cell_1",2
"Late_blastoCyst_2_Cell_7","8_Cell_embryo_2_Cell_5",2
"Late_blastoCyst_2_Cell_7","8_Cell_embryo_2_Cell_6",2
"Late_blastoCyst_2_Cell_7","8_Cell_embryo_2_Cell_7",2
"Late_blastoCyst_2_Cell_7","8_Cell_embryo_2_Cell_8",2
"Late_blastoCyst_2_Cell_7","8_Cell_embryo_3_Cell_1",2
"Late_blastoCyst_2_Cell_7","8_Cell_embryo_3_Cell_5",2
"Late_blastoCyst_2_Cell_7","8_Cell_embryo_3_Cell_6",2
"Late_blastoCyst_2_Cell_7","Morulae_1_Cell_2",1
"Late_blastoCyst_2_Cell_7","Morulae_1_Cell_4",1
"Late_blastoCyst_2_Cell_7","Morulae_1_Cell_6",1
"Late_blastoCyst_2_Cell_7","Morulae_2_Cell_3",1
"Late_blastoCyst_2_Cell_7","Morulae_2_Cell_6",1
"Late_blastoCyst_2_Cell_7","Morulae_2_Cell_7",1
"Late_blastoCyst_2_Cell_7","Morulae_2_Cell_8",1
"Late_blastoCyst_2_Cell_7","Late_blastoCyst_2_Cell_2",2
"Late_blastoCyst_2_Cell_7","Late_blastoCyst_1_Cell_1",2
"Late_blastoCyst_2_Cell_7","Late_blastoCyst_1_Cell_5",2
"Late_blastoCyst_2_Cell_7","Late_blastoCyst_1_Cell_6",2
"Late_blastoCyst_2_Cell_7","Late_blastoCyst_1_Cell_7",2
"Late_blastoCyst_2_Cell_7","Late_blastoCyst_2_Cell_8",5
"Late_blastoCyst_2_Cell_7","Late_blastoCyst_3_Cell_5",5
"Late_blastoCyst_2_Cell_7","4_Cell_embryo_1_Cell_3",1
"Late_blastoCyst_2_Cell_7","8_Cell_embryo_2_Cell_4",1
"Late_blastoCyst_2_Cell_7","Morulae_1_Cell_7",1
"Late_blastoCyst_2_Cell_7","Late_blastoCyst_3_Cell_6",3
"Late_blastoCyst_2_Cell_7","Morulae_1_Cell_8",1
"Late_blastoCyst_2_Cell_9","Late_blastoCyst_2_Cell_10",7
"Late_blastoCyst_2_Cell_9","Late_blastoCyst_3_Cell_1",5
"Late_blastoCyst_2_Cell_9","Late_blastoCyst_3_Cell_2",6
"Late_blastoCyst_2_Cell_9","Late_blastoCyst_3_Cell_3",8
"Late_blastoCyst_2_Cell_9","Late_blastoCyst_3_Cell_4",6
"Late_blastoCyst_2_Cell_9","Late_blastoCyst_3_Cell_7",5
"Late_blastoCyst_2_Cell_9","Late_blastoCyst_3_Cell_8",8
"Late_blastoCyst_2_Cell_9","8_Cell_embryo_2_Cell_1",1
"Late_blastoCyst_2_Cell_9","8_Cell_embryo_2_Cell_5",1
"Late_blastoCyst_2_Cell_9","8_Cell_embryo_2_Cell_6",1
"Late_blastoCyst_2_Cell_9","8_Cell_embryo_2_Cell_7",1
"Late_blastoCyst_2_Cell_9","8_Cell_embryo_2_Cell_8",1
"Late_blastoCyst_2_Cell_9","8_Cell_embryo_3_Cell_1",1
"Late_blastoCyst_2_Cell_9","8_Cell_embryo_3_Cell_5",1
"Late_blastoCyst_2_Cell_9","8_Cell_embryo_3_Cell_6",1
"Late_blastoCyst_2_Cell_9","Morulae_1_Cell_2",1
"Late_blastoCyst_2_Cell_9","Morulae_2_Cell_8",1
"Late_blastoCyst_2_Cell_9","Late_blastoCyst_2_Cell_2",3
"Late_blastoCyst_2_Cell_9","Late_blastoCyst_1_Cell_1",2
"Late_blastoCyst_2_Cell_9","Late_blastoCyst_1_Cell_5",3
"Late_blastoCyst_2_Cell_9","Late_blastoCyst_1_Cell_6",3
"Late_blastoCyst_2_Cell_9","Late_blastoCyst_1_Cell_7",3
"Late_blastoCyst_2_Cell_9","Late_blastoCyst_2_Cell_8",6
"Late_blastoCyst_2_Cell_9","Late_blastoCyst_3_Cell_5",6
"Late_blastoCyst_2_Cell_9","Morulae_2_Cell_2",1
"Late_blastoCyst_2_Cell_9","4_Cell_embryo_1_Cell_3",1
"Late_blastoCyst_2_Cell_9","Late_blastoCyst_3_Cell_6",4
"Late_blastoCyst_2_Cell_10","Late_blastoCyst_3_Cell_1",4
"Late_blastoCyst_2_Cell_10","Late_blastoCyst_3_Cell_2",5
"Late_blastoCyst_2_Cell_10","Late_blastoCyst_3_Cell_3",7
"Late_blastoCyst_2_Cell_10","Late_blastoCyst_3_Cell_4",5
"Late_blastoCyst_2_Cell_10","Late_blastoCyst_3_Cell_7",5
"Late_blastoCyst_2_Cell_10","Late_blastoCyst_3_Cell_8",7
"Late_blastoCyst_2_Cell_10","8_Cell_embryo_2_Cell_1",1
"Late_blastoCyst_2_Cell_10","8_Cell_embryo_2_Cell_5",1
"Late_blastoCyst_2_Cell_10","8_Cell_embryo_2_Cell_6",1
"Late_blastoCyst_2_Cell_10","8_Cell_embryo_2_Cell_7",1
"Late_blastoCyst_2_Cell_10","8_Cell_embryo_2_Cell_8",1
"Late_blastoCyst_2_Cell_10","8_Cell_embryo_3_Cell_1",1
"Late_blastoCyst_2_Cell_10","8_Cell_embryo_3_Cell_5",1
"Late_blastoCyst_2_Cell_10","8_Cell_embryo_3_Cell_6",1
"Late_blastoCyst_2_Cell_10","Morulae_1_Cell_2",1
"Late_blastoCyst_2_Cell_10","Late_blastoCyst_2_Cell_2",2
"Late_blastoCyst_2_Cell_10","Late_blastoCyst_1_Cell_1",1
"Late_blastoCyst_2_Cell_10","Late_blastoCyst_1_Cell_5",2
"Late_blastoCyst_2_Cell_10","Late_blastoCyst_1_Cell_6",2
"Late_blastoCyst_2_Cell_10","Late_blastoCyst_1_Cell_7",2
"Late_blastoCyst_2_Cell_10","Late_blastoCyst_2_Cell_8",5
"Late_blastoCyst_2_Cell_10","Late_blastoCyst_3_Cell_5",5
"Late_blastoCyst_2_Cell_10","4_Cell_embryo_1_Cell_3",1
"Late_blastoCyst_2_Cell_10","Late_blastoCyst_3_Cell_6",3
"Late_blastoCyst_3_Cell_1","Late_blastoCyst_3_Cell_2",4
"Late_blastoCyst_3_Cell_1","Late_blastoCyst_3_Cell_3",5
"Late_blastoCyst_3_Cell_1","Late_blastoCyst_3_Cell_4",4
"Late_blastoCyst_3_Cell_1","Late_blastoCyst_3_Cell_7",4
"Late_blastoCyst_3_Cell_1","Late_blastoCyst_3_Cell_8",5
"Late_blastoCyst_3_Cell_1","8_Cell_embryo_2_Cell_1",1
